number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
32,-0.057331711053848,-0.258569240570068,0.94752961397171,-2.24306750297546,1.83084809780121,-2.53819918632507,0.473342031240463,0.441896855831146,0.3200503885746,0.686567842960358,-1.65932476520538,-0.835513114929199
33,0.028883390128613,-0.299184560775757,1.00935959815979,-15.3756532669067,-5.78806114196777,-1.08472514152527,0.473614543676376,0.442332923412323,0.319326728582382,0.610905945301056,-1.62608337402344,-0.865965366363525
34,-0.01343160122633,-0.079876556992531,1.02607107162476,-25.4076519012451,-7.81043529510498,0.015220766887069,0.475114852190018,0.443401992321014,0.318465322256088,0.333976686000824,-1.64329659938812,-0.904410362243652
35,0.121836185455322,0.077190011739731,1.00745749473572,-29.7319622039795,-7.9590744972229,2.02720260620117,0.476092755794525,0.4416324198246,0.31974983215332,0.254558563232422,-1.55327618122101,-0.86223030090332
36,0.012676772661507,-0.005349750164896,1.09853398799896,-28.6811275482178,-8.84257411956787,4.09610033035278,0.47632172703743,0.442644745111466,0.319151997566223,-0.158351823687553,-1.40296387672424,-0.863461852073669
37,0.071743786334992,-0.134492158889771,1.11456680297852,-21.7912979125977,-10.0337677001953,4.56326484680176,0.478586256504059,0.443248242139816,0.318396717309952,-0.499226778745651,-1.48092377185822,-0.848066031932831
38,-0.053936637938023,0.012539986521006,1.16675591468811,-12.6712188720703,-12.1660842895508,5.87215185165405,0.478580862283707,0.44249615073204,0.318111151456833,-0.632047891616821,-1.28454089164734,-0.773089826107025
39,0.039829403162003,0.058361236006022,1.15521371364594,-2.2324755191803,-14.386157989502,7.17244100570679,0.479907393455505,0.441657304763794,0.320489645004272,-0.676237046718597,-1.2045590877533,-0.694634795188904
40,0.013964835554361,0.045605063438416,1.07917153835297,6.26675462722778,-14.4096212387085,8.80612277984619,0.480424344539642,0.441120684146881,0.320544958114624,-0.641116321086883,-1.01886975765228,-0.606643974781036
41,-0.048459798097611,-0.017791191115975,1.0026181936264,13.0263414382935,-13.6111125946045,9.59334278106689,0.480522453784943,0.440981268882751,0.320715367794037,-0.566464245319366,-0.776866614818573,-0.514408707618713
42,0.172478541731834,0.069584116339684,0.991794109344482,16.0662937164307,-10.4059524536133,11.0256357192993,0.483790636062622,0.44122925400734,0.323936015367508,-0.477597922086716,-0.885299801826477,-0.422645807266235
43,0.12509249150753,-0.223541989922523,1.09908759593964,18.3000373840332,-4.72386837005615,11.0604457855225,0.484407752752304,0.440822780132294,0.324317008256912,-0.270943164825439,-0.754798531532288,-0.306130230426788
44,0.10359650850296,-0.136394545435905,1.21474123001099,15.3491449356079,-3.50699639320374,11.1226091384888,0.486517131328583,0.440686494112015,0.324627012014389,-0.096730224788189,-0.829461872577667,-0.189820557832718
45,0.006405431777239,0.266332060098648,1.22616696357727,11.5571413040161,-4.6438136100769,11.8024530410767,0.487132579088211,0.440720170736313,0.326531767845154,0.012723918072879,-0.739763259887695,-0.076949469745159
46,0.010414114221931,0.008101078681648,1.02508854866028,4.37517929077148,-4.04496622085571,12.4696054458618,0.487221509218216,0.441372007131577,0.327521711587906,0.033640671521425,-0.59373277425766,0.028396049514413
47,-0.091747544705868,-0.029183553531766,1.03800415992737,-1.44136655330658,-2.82113742828369,11.079197883606,0.488636761903763,0.442326247692108,0.328502863645554,-0.042842365801334,-0.620268881320953,0.134442403912544
48,-0.053925085812807,-0.005333514418453,1.0143039226532,-5.22869348526001,-2.71785926818848,9.14494800567627,0.48988875746727,0.442851603031158,0.329673767089844,-0.121757507324219,-0.616396307945251,0.237739607691765
49,0.039856817573309,0.176373288035393,0.93462061882019,-9.17867851257324,-3.24489045143127,8.45009231567383,0.491187155246735,0.442744553089142,0.330741673707962,-0.165865540504456,-0.593242526054382,0.334028244018555
50,0.123143739998341,0.087125174701214,0.866786897182465,-8.61746788024902,-2.46018123626709,8.07143115997314,0.494078248739243,0.441843450069428,0.331635594367981,-0.150621652603149,-0.723988592624664,0.430074542760849
51,-0.022845983505249,-0.063649699091911,0.836558341979981,-8.198317527771,-2.89472937583923,7.2148003578186,0.494024306535721,0.442289531230927,0.332729876041412,-0.270160019397736,-0.55315887928009,0.499267369508743
52,0.103825651109219,-0.199674710631371,0.820867359638214,-5.54949045181274,-5.6507887840271,5.79493951797485,0.495900690555573,0.442603886127472,0.335698127746582,-0.365420520305634,-0.566550731658935,0.567167162895203
53,0.159569025039673,0.028580876067281,0.78199714422226,-3.12335824966431,-10.0200347900391,4.7421932220459,0.496697306632996,0.442780435085297,0.336422801017761,-0.424243688583374,-0.430923253297806,0.625558972358704
54,0.149587526917458,0.167172893881798,0.822318732738495,-1.18178844451904,-15.4191761016846,4.42882680892944,0.498051017522812,0.442907124757767,0.336892545223236,-0.452165871858597,-0.318633228540421,0.673908650875092
55,0.021895045414567,0.133762404322624,0.797253012657166,-1.88674902915955,-19.9386215209961,5.54803085327148,0.49918457865715,0.443067967891693,0.33881938457489,-0.466131716966629,-0.149003729224205,0.71796715259552
56,-0.115638911724091,0.039403080940247,0.82516211271286,-3.37538170814514,-23.798318862915,6.52762079238892,0.499997049570084,0.443403422832489,0.339034706354141,-0.500767588615418,0.088898688554764,0.771258354187012
57,0.40471962094307,0.122213251888752,0.869443774223328,-0.337516397237778,-25.1841983795166,5.93598031997681,0.501197099685669,0.443562150001526,0.339031517505646,-0.537410914897919,0.324013471603394,0.837659180164337
58,0.564154028892517,0.354248762130737,0.995656549930572,-3.38685035705566,-18.3423671722412,7.1596941947937,0.502087354660034,0.444248914718628,0.342219293117523,-0.600219011306763,0.616623938083649,0.896647572517395
59,1.14647114276886,0.069415427744389,0.920143246650696,4.76171779632568,-15.9223279953003,9.15948867797852,0.503234148025513,0.444482803344727,0.342192828655243,-0.631971597671509,0.787019908428192,0.972165107727051
60,0.285569727420807,-0.030106693506241,0.955312848091126,6.73106479644775,-9.98106098175049,8.56498718261719,0.505469083786011,0.442962288856506,0.342176467180252,-0.433099806308746,0.832594156265259,1.06830871105194
61,0.281425088644028,0.076975710690022,0.943116426467896,6.63328313827515,-3.93325710296631,9.06946563720703,0.50681608915329,0.444005727767944,0.342051863670349,-0.480447918176651,0.902374863624573,1.16321504116058
62,0.555511295795441,0.057812865823507,0.939257740974426,6.80324983596802,-0.602188169956207,8.21106719970703,0.50811892747879,0.444207817316055,0.343943804502487,-0.422227829694748,0.938202738761902,1.25411570072174
63,0.110554128885269,-0.016935892403126,1.00664019584656,5.34308052062988,2.96972441673279,7.98741865158081,0.509044051170349,0.444519579410553,0.343871384859085,-0.364438891410828,0.964356362819672,1.33471298217773
64,-0.020246995612979,0.150823220610619,1.03932988643646,4.08971500396729,3.68376517295837,8.18457889556885,0.510114133358002,0.444306373596191,0.343786507844925,-0.284363061189651,0.943600952625275,1.41235089302063
65,0.036675963550806,0.296874225139618,1.02201211452484,2.71606254577637,5.52624225616455,6.9799656867981,0.510685920715332,0.444605320692062,0.346999794244766,-0.259964853525162,0.96831351518631,1.48738706111908
66,0.02079694904387,0.058324575424194,0.952861428260803,1.02623200416565,3.68860363960266,5.78630876541138,0.511749982833862,0.444791942834854,0.347161084413528,-0.237433284521103,0.919700622558594,1.55519425868988
67,0.002620848594233,-0.000710106862243,1.06835424900055,-3.11205315589905,4.03387022018433,5.27360963821411,0.512956976890564,0.444921582937241,0.34731525182724,-0.23497399687767,0.860890567302704,1.61608815193176
68,0.275141060352325,0.013710723258555,1.13090312480927,-3.79091572761536,4.15434980392456,6.42866706848145,0.513220608234406,0.445180684328079,0.350057363510132,-0.275215119123459,0.894874572753906,1.67103338241577
69,0.42615807056427,-0.208734676241875,1.09804582595825,-2.84775614738464,4.27500629425049,7.75971841812134,0.515077531337738,0.446206837892532,0.350453555583954,-0.378023594617844,0.771377861499786,1.7489207983017
70,0.140429258346558,-0.157079309225082,1.18177056312561,4.67909574508667,2.64211869239807,8.12874221801758,0.515144526958466,0.446180015802383,0.35105749964714,-0.36268275976181,0.832574784755707,1.81828820705414
71,0.055414203554392,0.062649704515934,1.08360600471497,3.86941385269165,4.12090110778809,10.2366676330566,0.516163885593414,0.445866882801056,0.351737558841705,-0.26755291223526,0.806791841983795,1.89517712593079
72,-0.010845988057554,-0.059088107198477,0.999318063259125,3.80413627624512,4.92150545120239,11.2365207672119,0.51604163646698,0.445225864648819,0.351603537797928,-0.1614850461483,0.863578915596008,1.98283004760742
73,-0.019785119220615,-0.027778202667832,0.955685794353485,-0.138486042618752,4.4821925163269,12.2849473953247,0.516836822032928,0.44536167383194,0.352348566055298,-0.130049198865891,0.811032712459564,2.09667110443115
74,-0.044841073453426,-0.08019532263279,0.880258202552795,-3.40799403190613,2.41012454032898,11.7839069366455,0.516992807388306,0.445426523685455,0.353078961372375,-0.129949957132339,0.830745577812195,2.21571207046509
75,-0.067048877477646,-0.201065823435783,0.83978545665741,-3.82393145561218,4.17901945114136,11.579701423645,0.519003808498383,0.446613758802414,0.356203496456146,-0.246942803263664,0.684354245662689,2.35056066513062
76,-0.149244487285614,-0.168512687087059,0.828557789325714,-1.34585702419281,4.08957004547119,12.5687294006348,0.520191133022308,0.446897238492966,0.356808692216873,-0.281423896551132,0.60907107591629,2.4694128036499
77,-0.134135559201241,0.248009741306305,0.936670899391174,1.83733224868774,7.15112686157227,11.7797317504883,0.520715117454529,0.447042644023895,0.35731253027916,-0.292402744293213,0.584972679615021,2.59048056602478
78,-0.038177710026503,0.193872720003128,0.947269797325134,2.53325247764587,7.08572196960449,11.1722602844238,0.521510779857636,0.446890026330948,0.352432876825333,-0.252366155385971,0.493250042200089,2.70095109939575
79,-0.026820046827197,-0.06048322096467,1.04257667064667,3.14766144752502,3.33393311500549,10.2665224075317,0.521891534328461,0.446668833494186,0.352485716342926,-0.191158697009087,0.460414797067642,2.8058135509491
80,0.125840440392494,-0.09846954792738,0.993442058563232,6.03970241546631,1.37527477741241,10.2389440536499,0.522504508495331,0.447093367576599,0.352512001991272,-0.169224843382835,0.461796164512634,2.91183662414551
81,-0.021540444344282,-0.123426727950573,0.894446015357971,3.17397141456604,3.20234751701355,9.64150810241699,0.522625744342804,0.446577161550522,0.352571904659271,-0.042858172208071,0.507670998573303,3.00257778167725
82,-0.272960901260376,-0.289094239473343,0.795810699462891,5.55278730392456,7.24534416198731,11.2191114425659,0.523114621639252,0.446285009384155,0.350573122501373,0.039265908300877,0.481345534324646,3.10619115829468
83,-0.099823758006096,0.005438155028969,0.87573778629303,6.04788637161255,8.01703357696533,10.4730777740479,0.524553835391998,0.445968568325043,0.350221425294876,0.127019107341766,0.338491439819336,3.21254920959473
84,0.055026385933161,0.190393567085266,0.941898107528686,7.11696720123291,12.2575988769531,9.95180797576904,0.52540510892868,0.446366488933563,0.349761426448822,0.159756526350975,0.218640804290771,3.32012009620666
85,-0.12330150604248,-0.052313685417175,1.09718668460846,8.04440879821777,12.1750545501709,8.90527725219727,0.526335179805756,0.446712732315064,0.345545738935471,0.205660447478294,0.066026523709297,3.42084622383118
86,0.048849582672119,-0.096297688782215,1.07539474964142,5.85817384719849,13.6096534729004,8.65239143371582,0.527100622653961,0.446968883275986,0.344859331846237,0.272544831037521,-0.053087029606104,3.51293325424194
87,0.088009081780911,-0.156921356916428,1.01244378089905,3.27418494224548,10.8149785995483,6.02933645248413,0.525150418281555,0.449019938707352,0.344492852687836,0.157461628317833,0.050741944462061,3.6158275604248
88,0.031747363507748,-0.152983322739601,0.904181659221649,0.182692274451256,6.40879631042481,4.83921051025391,0.52577930688858,0.448736727237701,0.340489476919174,0.244636610150337,-0.044808186590672,3.66481637954712
89,0.052910882979632,0.131965041160584,0.806626677513123,-1.13781428337097,6.22289133071899,3.22420287132263,0.525436222553253,0.44893690943718,0.339701861143112,0.231040000915527,-0.03533023968339,3.71340537071228
90,0.006880442146212,0.192146554589272,0.840060353279114,-0.708234369754791,9.69486236572266,2.18932604789734,0.526268243789673,0.44932147860527,0.338730692863464,0.186653152108192,-0.167703539133072,3.74598813056946
91,0.001090179546736,-0.06262967735529,0.979536533355713,4.27311515808106,6.45598793029785,1.54446840286255,0.526126861572266,0.448584705591202,0.336792439222336,0.27577942609787,-0.201234593987465,3.7616274356842
92,0.00433875946328,0.055740837007761,1.03431630134583,6.18349266052246,9.67110157012939,0.285680532455444,0.526569306850433,0.448739111423492,0.335473030805588,0.336566478013992,-0.269765496253967,3.77290868759155
93,0.095696531236172,0.120997063815594,1.12696671485901,9.56380748748779,9.16215133666992,-0.746493935585022,0.527168750762939,0.448095440864563,0.334284514188766,0.483297556638718,-0.367594987154007,3.76918029785156
94,-0.063923083245754,-0.090565003454685,1.15032744407654,10.6754941940308,11.6183280944824,-0.815102159976959,0.526887774467468,0.448918461799622,0.333246976137161,0.525229811668396,-0.405911058187485,3.7654595375061
95,0.106455080211163,-0.030753890052438,1.13127505779266,8.44929885864258,14.1196117401123,-0.594725549221039,0.528956651687622,0.45093509554863,0.329317480325699,0.454538613557816,-0.68332177400589,3.76209235191345
96,0.037538670003414,0.040477894246578,1.05148303508759,6.46644830703735,15.569055557251,-2.43942046165466,0.529501676559448,0.451227933168411,0.328285723924637,0.535495281219482,-0.825258016586304,3.75016045570374
97,-0.000964978011325,-0.327375501394272,1.00874793529511,3.11023688316345,12.2655305862427,-3.42069125175476,0.530460119247437,0.450643509626389,0.327285021543503,0.684064030647278,-0.983382701873779,3.7186861038208
98,0.252281755208969,-0.18124395608902,1.05802941322327,-1.37635743618011,7.89687204360962,-4.39791393280029,0.531135141849518,0.45035457611084,0.325828045606613,0.761171758174896,-1.07823312282562,3.68280911445618
99,0.05559391528368,-0.1040213778615,1.00446534156799,-2.97773337364197,5.4327073097229,-5.33059692382813,0.531641066074371,0.450567990541458,0.32488477230072,0.738213419914246,-1.13943338394165,3.63541746139526
100,-0.120229870080948,-0.171689987182617,1.01346182823181,-7.81275653839111,-1.18738353252411,-6.51910066604614,0.531847357749939,0.451049000024796,0.323999971151352,0.6523078083992,-1.13068771362305,3.57779908180237
101,0.00919081363827,0.065566226840019,1.02843976020813,-10.8880739212036,-0.799308478832245,-7.0125036239624,0.531214237213135,0.450079172849655,0.323475033044815,0.672062158584595,-0.986598670482636,3.52516412734985
102,-0.033740188926458,-0.060393888503313,1.15606331825256,-13.6528739929199,-0.384115755558014,-6.89921760559082,0.531733810901642,0.450098752975464,0.322630077600479,0.553740978240967,-0.983649015426636,3.45413756370544
103,0.02217392064631,-0.128105476498604,1.0701801776886,-13.3682289123535,1.40648531913757,-8.00356101989746,0.533348321914673,0.451160997152329,0.321822851896286,0.331487864255905,-1.08791446685791,3.3652241230011
104,0.040722835808992,-0.016457481309772,1.02292609214783,-12.2132015228271,5.31899452209473,-9.23476791381836,0.53357058763504,0.450505048036575,0.321204125881195,0.266704171895981,-1.07624506950378,3.29014253616333
105,-0.010645567439497,-0.1497533172369,0.967757821083069,-10.7409896850586,3.54769062995911,-9.07701969146729,0.53377628326416,0.451366305351257,0.320142567157745,0.071920543909073,-1.08348429203033,3.19306683540344
106,0.07210948318243,-0.039360661059618,1.01785433292389,-10.7408390045166,2.06502270698547,-8.02333545684814,0.535653114318848,0.450612276792526,0.319407045841217,0.043941166251898,-1.22665393352509,3.10407948493958
107,-0.00923656579107,0.028317589312792,1.01756751537323,-7.94478559494019,-0.025492686778307,-7.07152605056763,0.536548614501953,0.450557917356491,0.318717390298843,-0.047460407018662,-1.25465214252472,3.02737236022949
108,-0.006209570914507,0.001008598948829,1.06061375141144,-5.5158953666687,-2.97223663330078,-4.96159648895264,0.537179410457611,0.451139867305756,0.316425561904907,-0.173857018351555,-1.24211370944977,2.95941042900085
109,-0.012441981583834,-0.021220719441772,1.02436363697052,-1.44419384002686,-6.86759281158447,-3.1193163394928,0.539285242557526,0.451507180929184,0.315583229064941,-0.237135887145996,-1.32828283309937,2.90668797492981
110,0.003856411436573,-0.16735877096653,0.979781448841095,6.90082454681397,-13.3182096481323,-1.95241343975067,0.539906740188599,0.450871288776398,0.314964592456818,-0.145701542496681,-1.20682692527771,2.88965916633606
111,0.006698318291456,-0.057596731930971,0.999280095100403,10.1731615066528,-15.6142225265503,-1.65792846679688,0.540604174137116,0.449434965848923,0.315936923027039,0.089612245559692,-1.00920844078064,2.89988327026367
112,-0.014200433157384,0.044131897389889,1.02973592281342,15.6457290649414,-13.8406162261963,-2.01774334907532,0.54190719127655,0.450663089752197,0.315351396799087,0.076708987355232,-0.908476173877716,2.85592794418335
113,0.017768746241927,-0.103747643530369,1.10100257396698,17.0772438049316,-9.92921447753906,-2.47775197029114,0.542885482311249,0.44962140917778,0.314774811267853,0.350528746843338,-0.770942211151123,2.85351705551147
114,-0.008757925592363,-0.017743043601513,1.17791342735291,16.2142715454102,-4.12758445739746,-3.50793313980103,0.544849634170532,0.450106054544449,0.314224004745483,0.465052992105484,-0.790690422058106,2.81195902824402
115,0.037704143673182,-0.012088378891349,1.13902103900909,12.0407943725586,3.8933002948761,-5.65082788467407,0.545226156711578,0.449388682842255,0.314187616109848,0.684889912605285,-0.698532044887543,2.78167200088501
116,-0.00124942814,0.034709583967924,1.23521220684052,5.06002044677734,9.84067916870117,-7.33662843704224,0.546606540679932,0.449177503585815,0.31397756934166,0.791258275508881,-0.796799242496491,2.72206997871399
117,0.093773670494557,0.227096199989319,1.26375222206116,-5.84507608413696,14.1569633483887,-8.95266914367676,0.548184514045715,0.44963538646698,0.313991785049438,0.732752501964569,-0.975096344947815,2.63440203666687
118,0.486597985029221,0.158540785312653,1.21199834346771,-15.0008993148804,11.6232137680054,-10.940863609314,0.548688530921936,0.450541764497757,0.312620460987091,0.519487500190735,-1.07447040081024,2.52961540222168
119,0.056337121874094,0.108510285615921,1.12604486942291,-17.992317199707,3.18113684654236,-13.543794631958,0.550924956798553,0.450946033000946,0.312830448150635,0.309872448444366,-1.29142963886261,2.40118050575256
120,0.034569539129734,0.228820517659187,1.10422384738922,-15.9187269210815,-3.61433696746826,-14.870548248291,0.552848935127258,0.450685232877731,0.313202530145645,0.165066570043564,-1.36872005462646,2.26146459579468
121,0.010978057980538,0.254301697015762,1.10558545589447,-20.4819717407227,-7.86419916152954,-14.4984436035156,0.553564727306366,0.451228141784668,0.311114937067032,-0.090735606849194,-1.28647077083588,2.10602521896362
122,-0.034383721649647,0.078680142760277,1.05915796756744,-20.257396697998,-14.205153465271,-15.087194442749,0.555521905422211,0.451843470335007,0.311517506837845,-0.362822204828262,-1.27687478065491,1.94792330265045
123,0.057085290551186,0.134358212351799,1.03617966175079,-22.2735157012939,-17.7015361785889,-15.1818599700928,0.556060373783112,0.451209276914597,0.312340885400772,-0.497517257928848,-1.02656960487366,1.81535494327545
124,-0.042715411633253,0.313483059406281,1.05049347877502,-24.0848999023437,-15.6738090515137,-14.127631187439,0.557057082653046,0.451911121606827,0.310957819223404,-0.811748683452606,-0.837477445602417,1.65778362751007
125,-0.171037331223488,0.400536924600601,1.05468904972076,-21.995756149292,-14.335503578186,-13.9590616226196,0.55969250202179,0.450420200824738,0.311558246612549,-0.862278044223785,-0.820749521255493,1.54275560379028
126,0.03298220038414,0.350663423538208,1.04199707508087,-15.2727956771851,-17.5014114379883,-13.3293685913086,0.562176823616028,0.451039910316467,0.311984062194824,-1.13668286800385,-0.772481143474579,1.40096569061279
127,0.091420613229275,0.527155578136444,1.00807023048401,-6.27517509460449,-21.9129047393799,-14.2181587219238,0.562403440475464,0.449788570404053,0.31299364566803,-1.11137223243713,-0.424674063920975,1.28139352798462
128,0.022320557385683,0.327727109193802,0.984309136867523,3.58785080909729,-21.5956172943115,-13.6544389724731,0.565867185592651,0.45019456744194,0.313067585229874,-1.18315041065216,-0.437781631946564,1.14837920665741
129,-0.10534755885601,0.102526478469372,0.97759872674942,7.79215049743652,-25.0405311584473,-12.6016693115234,0.565096020698547,0.449572682380676,0.31406444311142,-1.07296311855316,0.070198155939579,1.00920391082764
130,-1.58799721248215E-05,-0.016849670559168,0.983807504177094,12.1081695556641,-26.953971862793,-12.6220054626465,0.569693565368652,0.450284600257874,0.314407825469971,-1.04672610759735,-0.01353232935071,0.906734585762024
131,0.027799105271697,0.17009037733078,0.990907907485962,12.292067527771,-23.4232311248779,-10.1137590408325,0.570086598396301,0.45087468624115,0.311226725578308,-0.992389500141144,0.369190216064453,0.775330662727356
132,-0.132586017251015,0.019390335306525,1.00364303588867,10.3330354690552,-20.6337223052979,-7.97056722640991,0.571603298187256,0.451650649309158,0.3115114569664,-0.943114519119263,0.611872732639313,0.678570806980133
133,0.042082995176315,-0.018211361020804,0.948636054992676,7.81556034088135,-18.310583114624,-4.91788625717163,0.57284688949585,0.451222598552704,0.31185594201088,-0.77286821603775,0.876376390457153,0.605016648769379
134,-0.029765607789159,0.19299142062664,1.00583028793335,4.25476455688477,-11.9278650283813,-2.84718918800354,0.574911534786224,0.452311605215073,0.308641761541367,-0.8013995885849,0.963127136230469,0.573609471321106
