number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
0,-0.036672238260508,0.203716665506363,1.01597368717194,-7.02853345870972,22.6449165344238,14.3643350601196,1.80040717124939,0.446458846330643,0.279504895210266,2.0830705165863,2.43543815612793,-1.71941816806793
1,0.002976649207994,0.112144641578197,1.00532412528992,-19.6874313354492,34.6824760437012,15.2063999176025,1.80028188228607,0.44526332616806,0.279815524816513,1.96729946136475,2.15545105934143,-1.58274865150452
2,-0.096796356141567,0.059033520519734,1.03388822078705,-25.6900749206543,36.5173645019531,14.5671138763428,1.79935038089752,0.447292506694794,0.277791142463684,1.62462151050568,1.91795217990875,-1.31740355491638
3,-0.044096577912569,0.119278468191624,0.962683320045471,-27.3901958465576,42.2300148010254,12.9242210388184,1.79918253421783,0.444430381059647,0.277933210134506,1.46366810798645,1.48658668994904,-1.24231290817261
4,0.442558258771896,-0.076780050992966,0.888036370277405,-27.6204147338867,45.0331726074219,14.906457901001,1.798060297966,0.447960734367371,0.27834564447403,0.959832906723022,1.1378880739212,-0.937486946582794
5,0.352893143892288,-0.240693837404251,0.93637877702713,-26.2394161224365,42.908634185791,15.0763940811157,1.79825472831726,0.446724474430084,0.273726552724838,0.704081475734711,0.637823641300201,-0.809410214424133
6,0.168072685599327,-0.23241613805294,1.10885214805603,-19.5518951416016,41.4630355834961,12.4328746795654,1.79791808128357,0.443481177091599,0.273496448993683,0.629790127277374,0.217457637190819,-0.746113121509552
7,-0.128582507371902,-0.175553575158119,1.27036905288696,-15.2618551254272,30.4937057495117,12.915452003479,1.7965008020401,0.44383904337883,0.273508906364441,0.425059407949448,-0.00073605356738,-0.570253789424896
8,0.110476657748222,0.111351892352104,1.27266812324524,-6.73664331436157,18.516881942749,12.5253353118897,1.79609608650208,0.440390735864639,0.275406330823898,0.492646306753159,-0.294047564268112,-0.488692581653595
9,0.148346334695816,0.245950505137444,1.20404839515686,6.4155740737915,10.7954759597778,12.1829843521118,1.79538357257843,0.441172778606415,0.276051610708237,0.356542378664017,-0.392703235149384,-0.328066855669022
10,0.075929090380669,-0.12816795706749,1.11709916591644,19.4690322875977,-7.84389734268189,10.7995567321777,1.79436266422272,0.440175205469132,0.276786595582962,0.531436920166016,-0.323655694723129,-0.210666656494141
11,0.127037346363068,0.041518975049257,1.0829610824585,30.1748046875,-17.8467788696289,9.92640399932861,1.79331934452057,0.438565582036972,0.276706129312515,0.897918701171875,-0.103379376232624,-0.108294732868671
12,0.274635970592499,0.116733469069004,1.0858188867569,33.603645324707,-21.1033153533936,9.81936073303223,1.79315423965454,0.438260734081268,0.277709543704987,1.119997382164,0.054323710501194,-0.019598968327046
13,0.505074799060822,-0.010794656351209,0.971740901470184,33.6994590759277,-22.9586353302002,7.89646768569946,1.79371404647827,0.436703950166702,0.278605788946152,1.52732479572296,0.139983922243118,0.05108093097806
14,0.075886711478233,-0.041151326149702,0.964873194694519,27.3315715789795,-17.6233463287354,5.22394895553589,1.79327273368835,0.436104536056519,0.279645323753357,1.74616718292236,0.330603569746017,0.099762327969074
