number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
59,0.231822922825813,-0.006292621605098,0.949474036693573,0.859174370765686,-3.22460627555847,-0.953377962112427,0.569091618061066,0.5347980260849,0.325106263160706,0.127513572573662,0.397967785596848,2.32382392883301
60,-0.041975375264883,-0.017462281510234,0.942578852176666,-1.59208154678345,-0.171832129359245,-0.1600152105093,0.570579171180725,0.534907579421997,0.32529816031456,0.11602720618248,0.383206605911255,2.3200991153717
61,0.209098011255264,-0.041315909475088,0.909152090549469,-3.85998749732971,0.075450584292412,-1.59827136993408,0.572185397148132,0.535010397434235,0.326345920562744,0.097194403409958,0.345022708177567,2.31410264968872
62,0.121525071561337,-0.006758063100278,0.976200819015503,-4.47018623352051,2.80966877937317,-0.547318637371063,0.572248041629791,0.535351037979126,0.326573938131332,0.026091139763594,0.417499572038651,2.31067657470703
63,0.477347582578659,-0.030401971191168,1.01240932941437,-5.40250158309937,2.85766839981079,0.115183241665363,0.57414048910141,0.535769462585449,0.326629549264908,-0.051938451826573,0.298562079668045,2.30918574333191
64,0.057459257543087,-0.009423541836441,1.01601958274841,-1.82891654968262,3.10683488845825,0.229917138814926,0.57502281665802,0.535345077514648,0.324247479438782,-0.043652638792992,0.27952429652214,2.30492663383484
65,0.049678780138493,0.075746148824692,0.98490971326828,-1.20971953868866,-0.161840409040451,0.198641136288643,0.575960576534271,0.5363809466362,0.324242264032364,-0.144968271255493,0.273176908493042,2.3173451423645
66,-0.005692215170711,-0.106280729174614,1.02170443534851,0.742044568061829,-0.561975598335266,0.187714368104935,0.576819837093353,0.536413431167603,0.324245005846024,-0.126972377300262,0.294325917959213,2.31763982772827
67,0.006804836448282,-0.215055406093597,0.988422453403473,3.91303014755249,-1.61317217350006,-0.621397197246552,0.579219520092011,0.53561007976532,0.324763864278793,-0.014143370091915,0.207048758864403,2.3022027015686
68,0.179014757275581,-0.13403257727623,1.0064183473587,3.13127589225769,-3.41540789604187,0.370139300823212,0.579931020736694,0.535340666770935,0.324817180633545,0.053444489836693,0.277371019124985,2.29869723320007
69,0.061097722500563,-0.068951681256294,0.940457046031952,2.27129244804382,-2.57157325744629,-0.732252240180969,0.581263303756714,0.535147070884705,0.324800461530685,0.11262609064579,0.306260704994202,2.29314780235291
70,0.041690926998854,0.068399839103222,0.974747359752655,-0.836879551410675,-2.89718890190125,-0.589540183544159,0.58188933134079,0.534251391887665,0.324815273284912,0.194543704390526,0.397707045078278,2.27654528617859
71,0.034285537898541,-0.051126275211573,0.913487374782562,-3.58838438987732,-2.99681711196899,-0.847901105880737,0.583159744739533,0.534395694732666,0.322393447160721,0.15253284573555,0.405101835727692,2.26883149147034
72,0.228240266442299,-0.058470658957958,0.966598629951477,-5.8055305480957,-0.545553207397461,-1.50957942008972,0.583559691905975,0.536377549171448,0.322218954563141,-0.076995335519314,0.478509038686752,2.28310704231262
73,0.292241156101227,-0.082470528781414,0.965484857559204,-5.57978582382202,-0.552836954593658,-0.873623669147491,0.583540081977844,0.535119116306305,0.32203021645546,-0.022552160546184,0.569959878921509,2.25599908828735
74,0.307164400815964,0.039123915135861,1.00765979290009,-4.74920797348022,3.96105098724365,-0.813626408576965,0.584399104118347,0.535582959651947,0.322712510824203,-0.11690429598093,0.543518543243408,2.25124740600586
75,0.165365815162659,0.009912420995533,0.996634364128113,-2.76155948638916,6.20591688156128,-0.765335738658905,0.585426867008209,0.535958647727966,0.322438091039658,-0.185328036546707,0.480978518724442,2.24820733070374
76,0.428819984197617,0.099707640707493,1.02117466926575,-1.07064068317413,6.82395839691162,-0.529470980167389,0.587599575519562,0.536195993423462,0.322101205587387,-0.209882840514183,0.298971116542816,2.24002432823181
77,0.146800249814987,-0.012896628119052,0.95735102891922,1.70897781848907,7.19159507751465,-0.636781871318817,0.588031947612762,0.536262810230255,0.322267353534698,-0.2080367654562,0.282828748226166,2.23525619506836
78,0.098980344831944,-0.010392111726105,0.991060197353363,3.56494069099426,3.5550229549408,-0.053201716393232,0.590196967124939,0.535360336303711,0.321921080350876,-0.093726947903633,0.12907586991787,2.21744012832642
79,0.049058601260185,-0.071527823805809,0.993696212768555,3.89622926712036,2.39325642585754,-0.146934390068054,0.591168642044067,0.536772429943085,0.321609288454056,-0.174142107367516,0.103831075131893,2.23518872261047
80,-0.022277159616351,0.033149886876345,0.99317878484726,3.04198241233826,-2.10062003135681,-0.389489859342575,0.5912064909935,0.53564316034317,0.321428090333939,-0.034474164247513,0.21134489774704,2.21544504165649
81,-0.042663741856814,0.04429341852665,1.10141968727112,3.30987238883972,-3.17413449287415,-0.140979051589966,0.591032207012177,0.535386323928833,0.321060299873352,0.024876637384296,0.339040696620941,2.21059441566467
