number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
0,-0.005836215801537,-0.361330449581146,1.03562700748444,1.16863334178925,-20.8904209136963,0.331002950668335,1.8277280330658,0.513697504997253,0.298981785774231,0.148026257753372,1.06626284122467,0.619560241699219
1,0.002641081577167,-0.125963687896729,0.997351348400116,5.08290433883667,-17.4965381622314,0.850555598735809,1.82855343818665,0.514231264591217,0.289968609809875,0.148999780416489,1.23188757896423,0.633009254932404
2,0.052918646484614,-0.154760748147964,0.977852165699005,10.7000894546509,-7.04215669631958,0.99336302280426,1.82931673526764,0.513407170772553,0.289455413818359,0.32189354300499,1.35813319683075,0.632766842842102
3,0.244091644883156,0.024412674829364,0.898537397384644,17.6186847686768,-3.73816323280334,0.425366520881653,1.83344888687134,0.511722803115845,0.288847893476486,0.612220823764801,1.09255874156952,0.607635498046875
4,0.088091813027859,-0.157793834805489,0.979056000709534,19.7542514801025,4.80851221084595,1.89684844017029,1.83272445201874,0.511202573776245,0.286991834640503,0.838609099388123,1.24059045314789,0.623883128166199
5,0.07327301055193,-0.09711579233408,0.959761917591095,18.7118873596191,6.01514959335327,2.65195322036743,1.83529603481293,0.511420428752899,0.286241948604584,0.992466568946838,1.00566232204437,0.649495899677277
6,0.594797015190125,-0.316105037927628,0.837153613567352,16.48410987854,4.30524396896362,2.96339893341064,1.83560800552368,0.510059535503387,0.28537255525589,1.25444495677948,1.01394236087799,0.669993877410889
7,0.183971136808395,-0.220946624875069,1.02620041370392,12.2563018798828,-0.61999922990799,3.53905391693115,1.83556056022644,0.510386049747467,0.286038398742676,1.34218215942383,1.10924363136292,0.724355578422546
8,0.030386958271265,-0.216077521443367,1.05381834506989,9.13356685638428,-2.23000979423523,3.96845960617065,1.83688068389893,0.510571956634522,0.285267353057861,1.39166688919067,1.08889842033386,0.767553150653839
9,0.19636707007885,-0.852056503295898,1.06507551670074,5.57771682739258,-7.89490985870361,4.32258129119873,1.83639776706696,0.51279079914093,0.284748077392578,1.31437110900879,1.27828598022461,0.875345706939697
10,-0.017165310680866,-0.467384248971939,0.929089605808258,4.77726936340332,-8.09032821655273,4.3364634513855,1.83811974525452,0.51205986738205,0.283959358930588,1.37687361240387,1.23605811595917,0.89526104927063
11,0.033751539885998,-0.121351882815361,0.928565740585327,2.91811203956604,-8.88810539245606,3.46309447288513,1.83823502063751,0.512242496013641,0.279663383960724,1.4069310426712,1.38914918899536,0.945394396781921
12,-0.020561715587974,0.122221119701862,1.13755130767822,7.10759019851685,-8.03818607330322,4.40999031066895,1.83773803710938,0.509993195533752,0.278556048870087,1.64216125011444,1.58512985706329,0.96478945016861
13,0.117386214435101,-0.590051174163818,1.14662909507751,9.44595909118652,-4.26361131668091,4.90620231628418,1.84038877487183,0.508377075195313,0.277686387300491,1.72854375839233,1.40529668331146,0.947385609149933
14,0.00877262186259,-0.823367178440094,1.22189199924469,10.0159225463867,1.89472317695618,6.17996406555176,1.84118115901947,0.507648646831512,0.278668493032455,1.835324883461,1.38479483127594,1.0080738067627
15,0.075200594961643,-0.468241631984711,1.12489151954651,9.13708305358887,4.49728298187256,4.85306310653687,1.84286248683929,0.508771061897278,0.27835088968277,1.78105008602142,1.2378396987915,1.07748174667358
16,0.13748362660408,-0.206926420331001,1.11332929134369,7.42891073226929,4.92868375778198,5.51342916488647,1.8431841135025,0.508570313453674,0.278029561042786,1.86086618900299,1.23434484004974,1.14909291267395
17,0.082638286054134,0.032576728612185,1.06868362426758,3.68597269058228,5.15464639663696,4.8161096572876,1.8434830904007,0.508817851543427,0.277398526668549,1.87088453769684,1.22531974315643,1.22312998771667
18,0.013913936913014,0.046423174440861,1.08402633666992,-0.722128033638001,2.95971918106079,3.37522196769714,1.8436450958252,0.507238626480103,0.277129948139191,1.96585381031036,1.2529855966568,1.24318528175354
19,0.057370636612177,-0.120364807546139,1.07816779613495,-2.59014534950256,0.321760058403015,3.55266714096069,1.84436774253845,0.507831454277039,0.2771135866642,1.85996222496033,1.2298229932785,1.3037873506546
20,0.055783018469811,-0.176935717463493,1.01405954360962,-4.80301380157471,-2.44380950927734,3.1897029876709,1.84423780441284,0.507006704807282,0.274566262960434,1.87682640552521,1.32553052902222,1.34737110137939
