number,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,stateEstimate.x,stateEstimate.y,stateEstimate.z,stabilizer.roll,stabilizer.pitch,stabilizer.yaw
0,0.113537944853306,-0.700893223285675,1.06193101406097,-6.18718433380127,-10.4770545959473,1.03450751304626,1.83942461013794,-0.738452672958374,0.312069445848465,-1.53252947330475,1.25066840648651,-2.12088394165039
1,0.305592030286789,0.032494079321623,0.8163822889328,-0.119820967316628,-9.05837440490723,0.157587066292763,1.83837676048279,-0.740152418613434,0.312518030405045,-1.49532878398895,1.37167644500732,-2.14560484886169
2,0.379534035921097,-0.501615166664124,0.961636483669281,0.060534585267305,-5.44969701766968,0.878018081188202,1.83865964412689,-0.739902913570404,0.312920123338699,-1.57330930233002,1.43546390533447,-2.10729479789734
3,0.182481646537781,-0.293949961662292,1.03906095027924,0.952698886394501,-2.019211769104,0.4491066634655,1.83809173107147,-0.741638541221619,0.313228487968445,-1.47678852081299,1.44864284992218,-2.12099671363831
4,0.316857397556305,-0.044339705258608,0.967201471328735,0.328257530927658,-1.64353060722351,-0.081455491483212,1.83819174766541,-0.74229097366333,0.316386222839356,-1.46332681179047,1.44144809246063,-2.10511898994446
5,0.233219414949417,-0.083705075085163,1.13570475578308,-3.57967972755432,-0.402277648448944,-1.34127366542816,1.83782005310059,-0.742111504077911,0.316820919513702,-1.53543770313263,1.48174238204956,-2.08991575241089
6,0.386880815029144,-0.005807462148368,0.889968574047089,1.04123365879059,7.47259616851807,0.571743845939636,1.83862149715424,-0.742409229278564,0.317358464002609,-1.53912806510925,1.40977466106415,-2.06122374534607
7,0.175339937210083,0.082853987812996,0.758704900741577,0.207685485482216,3.73179721832275,-1.96683692932129,1.83670449256897,-0.742682218551636,0.317439287900925,-1.60356903076172,1.47731196880341,-2.08857321739197
8,-0.016034416854382,0.116160027682781,0.887766718864441,-4.1819338798523,0.013034720905125,0.283655762672424,1.83800160884857,-0.741668939590454,0.317751407623291,-1.69660568237305,1.4195955991745,-2.02286720275879
9,0.050387464463711,0.039252888411284,0.952243626117706,-2.88979244232178,-0.555684208869934,-0.310914576053619,1.83577299118042,-0.745658814907074,0.317958623170853,-1.485675573349,1.38367879390717,-2.13970398902893
10,0.030310928821564,-0.010471525602043,0.751430749893189,2.16424512863159,1.90172910690308,0.611967325210571,1.83467876911163,-0.746740877628326,0.317944258451462,-1.48388063907623,1.41327428817749,-2.16396903991699
11,0.341975659132004,-0.057622775435448,0.785669565200806,1.18490695953369,2.02201890945435,0.985213696956634,1.83355915546417,-0.747834384441376,0.317838221788406,-1.44783270359039,1.41642212867737,-2.17928171157837
12,0.089588016271591,-0.159794881939888,1.02070248126984,0.340421974658966,2.11540961265564,1.68162441253662,1.83343303203583,-0.747609674930573,0.317570388317108,-1.49451220035553,1.41408324241638,-2.1375036239624
13,0.330681711435318,-0.458989351987839,0.872339844703674,0.28375706076622,0.410571336746216,-0.553845942020416,1.8296240568161,-0.747500002384186,0.317079722881317,-1.62508189678192,1.61537778377533,-2.18290495872498
14,0.2282724827528,-0.195115551352501,0.61062616109848,2.51998281478882,2.17614960670471,1.99737143516541,1.83138310909271,-0.748444974422455,0.315725088119507,-1.52095425128937,1.42453837394714,-2.13047003746033
15,0.076236434280872,-0.206743583083153,0.815792500972748,-1.71874678134918,5.17666912078857,2.67660331726074,1.82940590381622,-0.749587655067444,0.314943730831146,-1.49710071086884,1.43743181228638,-2.15435075759888
16,0.148939162492752,-0.302768588066101,0.97832441329956,-1.29646623134613,7.54393863677979,3.10298418998718,1.82857930660248,-0.749428272247314,0.313966363668442,-1.56393265724182,1.41291201114655,-2.11743593215942
17,0.271267354488373,-0.009240210056305,0.991424381732941,0.503951609134674,7.24136686325073,3.18794417381287,1.82301604747772,-0.751112163066864,0.309621065855026,-1.59722876548767,1.58035576343536,-2.2295868396759
18,0.222327470779419,-0.341544091701508,1.04654026031494,2.34672117233276,8.71669578552246,3.65058612823486,1.8258228302002,-0.749938309192658,0.308643132448196,-1.60684978961945,1.33416438102722,-2.07587242126465
19,0.23175573348999,-0.248050764203072,1.00919830799103,4.06189870834351,11.5398616790771,5.50266075134277,1.82543671131134,-0.750086605548858,0.307499200105667,-1.57642185688019,1.21100807189941,-2.01865577697754
20,0.179464310407639,-0.453353255987167,1.29356563091278,0.27099421620369,14.3524675369263,5.6732816696167,1.82247817516327,-0.750119984149933,0.30742347240448,-1.60056066513062,1.2217903137207,-2.00625109672546
21,0.069125182926655,-0.735931158065796,1.23853039741516,9.69983100891113,11.1973028182983,4.79908990859985,1.82478320598602,-0.749780714511871,0.306730061769485,-1.50412571430206,0.916605651378632,-1.86962890625
22,0.467924892902374,-0.330419331789017,1.00194144248962,10.8246574401855,11.3628644943237,4.74135780334473,1.82040810585022,-0.751897394657135,0.305997252464294,-1.3405430316925,0.936806499958038,-1.94469439983368
23,0.227413058280945,-0.378222703933716,0.997276425361633,13.1560659408569,12.3268718719482,6.30420112609863,1.81860876083374,-0.7521852850914,0.305365443229675,-1.22664594650269,0.864540696144104,-1.91424667835236
24,0.225243881344795,-0.254093796014786,1.14743781089783,13.5924768447876,10.4068021774292,6.75246238708496,1.81798529624939,-0.753665447235107,0.311602622270584,-0.958505570888519,0.6492840051651,-1.86344814300537
25,0.095074348151684,-0.050550021231175,1.11419880390167,9.93762874603272,9.76091003417969,7.4013843536377,1.8177090883255,-0.753194570541382,0.311559796333313,-0.878930866718292,0.525815963745117,-1.76298248767853
26,0.063388429582119,-0.300811886787415,0.996563732624054,8.7312593460083,10.6439723968506,6.95697402954102,1.81392061710358,-0.754601418972015,0.31146901845932,-0.755506873130798,0.550309836864471,-1.77632796764374
27,0.387550503015518,-0.140266567468643,1.02290654182434,4.13344430923462,6.50404644012451,7.22262525558472,1.81265473365784,-0.753089785575867,0.313061356544495,-0.829165816307068,0.517332553863525,-1.67879891395569
28,0.671386480331421,0.139991372823715,0.968131422996521,4.03884506225586,10.5255899429321,6.28943204879761,1.81235754489899,-0.75203812122345,0.313249588012695,-0.866751670837402,0.410197228193283,-1.57078909873962
29,0.516381680965424,-0.015345611609519,0.894022285938263,-0.95959210395813,6.41353893280029,6.57517576217651,1.81010508537292,-0.752251446247101,0.313330143690109,-0.853479266166687,0.383092522621155,-1.53340518474579
30,0.529721260070801,-0.257955729961395,0.912009179592133,-0.776444375514984,6.0361590385437,6.39696025848389,1.81025159358978,-0.75185489654541,0.314709812402725,-0.857024312019348,0.223993957042694,-1.43914413452148
31,0.449553072452545,0.07558898627758,1.148397564888,3.39180326461792,8.35900497436523,6.68406105041504,1.80928254127502,-0.752070844173431,0.314819723367691,-0.819729208946228,0.1289102435112,-1.3708508014679
32,0.153009355068207,-0.184265375137329,1.06638777256012,3.37235808372498,8.23803615570068,5.47782182693481,1.80625593662262,-0.752035081386566,0.314863979816437,-0.822563052177429,0.164845064282417,-1.34559571743011
33,0.089853748679161,-0.155083492398262,1.00204753875732,7.84271001815796,9.16592597961426,5.23828887939453,1.80634140968323,-0.752265930175781,0.315474689006805,-0.711274445056915,-0.033830333501101,-1.2682136297226
34,0.347411692142487,-0.154470786452293,1.04329359531403,8.8472900390625,7.64959335327148,5.56858015060425,1.80438768863678,-0.752286016941071,0.315703958272934,-0.63798314332962,-0.07218549400568,-1.23132765293121
35,0.119619332253933,-0.135315701365471,0.993643999099731,9.81433200836182,6.78516054153442,5.77207517623901,1.80316805839539,-0.75286602973938,0.315977096557617,-0.481560379266739,-0.168331980705261,-1.17720091342926
36,0.398984998464584,-0.432082563638687,1.01738846302032,8.19869136810303,5.99971008300781,5.08944177627564,1.80218839645386,-0.751874923706055,0.316289126873016,-0.483581691980362,-0.250525265932083,-1.11605310440063
37,0.170981958508492,-0.306089639663696,1.01337003707886,6.51286506652832,5.11761236190796,5.59812116622925,1.79885232448578,-0.752458333969116,0.319489806890488,-0.363721162080765,-0.170568645000458,-1.09712886810303
38,-0.004296791739762,-0.205171510577202,1.04234397411346,6.32891941070557,4.86871290206909,5.95444631576538,1.79948127269745,-0.752538502216339,0.320130616426468,-0.256695121526718,-0.386087864637375,-1.00945746898651
39,0.086686238646507,-0.51285582780838,0.994161128997803,4.71580123901367,2.0551061630249,5.05574369430542,1.79724085330963,-0.752890944480896,0.320544511079788,-0.16619747877121,-0.343578785657883,-0.962148547172546
40,0.082293532788754,-0.587656319141388,0.993637561798096,3.66699647903442,5.05769157409668,4.23519468307495,1.7965579032898,-0.751758217811585,0.32182314991951,-0.249141708016396,-0.460912078619003,-0.92497044801712
41,0.10170067101717,0.010808788239956,0.863113403320313,0.473493278026581,3.86441898345947,4.83080863952637,1.79690062999725,-0.751616775989533,0.32245871424675,-0.209392443299294,-0.652259290218353,-0.866796791553497
42,-0.062758393585682,-0.081520460546017,0.993958830833435,1.94289147853851,6.35115385055542,6.38953161239624,1.79585289955139,-0.751484453678131,0.322906970977783,-0.203799292445183,-0.697362720966339,-0.817852914333344
43,-0.010215451009572,-0.166917458176613,1.04509460926056,-0.073208637535572,1.93262195587158,3.31466245651245,1.7936806678772,-0.751502752304077,0.323505848646164,-0.178210958838463,-0.621452033519745,-0.770067512989044
